hRate,dTime,landscape,patch,gen,count,harvest
0,24,2,4,5,154.260651629073,0
0,24,2,5,5,38,0
0,24,2,6,5,0,0
0.25,24,1,1,5,288.320209973753,73
0.25,24,1,2,5,254.064352243861,64
0.25,24,1,3,5,143.086003372681,36
0.25,24,1,4,5,81.260162601626,21
0.25,24,1,5,5,11,3
0.25,24,1,6,5,0,0
0.25,24,2,1,5,368.594217347956,93
0.25,24,2,2,5,219.380831212892,55
0.25,24,2,3,5,143.760539629005,36
0.25,24,2,4,5,109.204180064309,28
0.25,24,2,5,5,2,1
0.25,24,2,6,5,0,0
0.5,24,1,1,5,121.591836734694,61
0.5,24,1,2,5,90.6597774244833,46
0.5,24,1,3,5,42,21
0.5,24,1,4,5,0,0
0.5,24,1,5,5,1,1
0.5,24,1,6,5,0,0
0.5,24,2,1,5,191.508656224237,96
0.5,24,2,2,5,138.765957446809,70
0.5,24,2,3,5,54,27
0.5,24,2,4,5,28,14
0.5,24,2,5,5,1,1
0.5,24,2,6,5,0,0
0.75,24,1,1,5,22,17
0.75,24,1,2,5,0,0
0.75,24,1,3,5,0,0
0.75,24,1,4,5,0,0
0.75,24,1,5,5,0,0
0.75,24,1,6,5,0,0
0.75,24,2,1,5,32,24
0.75,24,2,2,5,25,19
0.75,24,2,3,5,0,0
0.75,24,2,4,5,0,0
0.75,24,2,5,5,0,0
0.75,24,2,6,5,0,0
0,1,3,1,5,354.961505560308,0
0,1,3,2,5,114.387351778656,0
0,1,3,3,5,1,0
0,1,3,4,5,0,0
0,1,3,5,5,0,0
0,1,3,6,5,0,0
0,1,4,1,5,404.573170731707,0
0,1,4,2,5,102.567953146118,0
0,1,4,3,5,13,0
0,1,4,4,5,0,0
0,1,4,5,5,0,0
0,1,4,6,5,0,0
0.25,1,3,1,5,307.070279424217,77
0.25,1,3,2,5,114.873417721519,29
0.25,1,3,3,5,0,0
0.25,1,3,4,5,0,0
0.25,1,3,5,5,0,0
0.25,1,3,6,5,0,0
0.25,1,4,1,5,365.88785046729,92
0.25,1,4,2,5,52,13
0.25,1,4,3,5,0,0
0.25,1,4,4,5,0,0
0.25,1,4,5,5,0,0
0.25,1,4,6,5,0,0
0.5,1,3,1,5,283.872377622378,142
0.5,1,3,2,5,85.6043110084681,43
0.5,1,3,3,5,0,0
0.5,1,3,4,5,0,0
0.5,1,3,5,5,0,0
0.5,1,3,6,5,0,0
0.5,1,4,1,5,242.643492320129,122
0.5,1,4,2,5,6,3
0.5,1,4,3,5,0,0
0.5,1,4,4,5,0,0
0.5,1,4,5,5,0,0
0.5,1,4,6,5,0,0
0.75,1,3,1,5,106.900630914826,81
0.75,1,3,2,5,3,2
0.75,1,3,3,5,0,0
0.75,1,3,4,5,0,0
0.75,1,3,5,5,0,0
0.75,1,3,6,5,0,0
0.75,1,4,1,5,76.3761467889908,58
0.75,1,4,2,5,3,2
0.75,1,4,3,5,0,0
0.75,1,4,4,5,0,0
0.75,1,4,5,5,0,0
0.75,1,4,6,5,0,0
0,6,3,1,5,377.791878172589,0
0,6,3,2,5,372.678275290216,0
0,6,3,3,5,269.070904645477,0
0,6,3,4,5,18,0
0,6,3,5,5,1,0
0,6,3,6,5,0,0
0,6,4,1,5,368.040370058873,0
0,6,4,2,5,339.991482112436,0
0,6,4,3,5,80.5132317562149,0
0,6,4,4,5,1,0
0,6,4,5,5,0,0
0,6,4,6,5,0,0
0.25,6,3,1,5,371.679520137104,93
0.25,6,3,2,5,166.150793650794,42
0.25,6,3,3,5,66,17
0.25,6,3,4,5,0,0
0.25,6,3,5,5,0,0
0.25,6,3,6,5,0,0
0.25,6,4,1,5,348.12030075188,88
0.25,6,4,2,5,165.622423742786,42
0.25,6,4,3,5,8,2
0.25,6,4,4,5,0,0
0.25,6,4,5,5,0,0
0.25,6,4,6,5,0,0
0.5,6,3,1,5,169.110764430577,85
0.5,6,3,2,5,79.4461778471139,40
0.5,6,3,3,5,1,1
0.5,6,3,4,5,0,0
0.5,6,3,5,5,0,0
0.5,6,3,6,5,0,0
0.5,6,4,1,5,218.740031897927,110
0.5,6,4,2,5,36,18
0.5,6,4,3,5,0,0
0.5,6,4,4,5,0,0
0.5,6,4,5,5,0,0
0.5,6,4,6,5,0,0
0.75,6,3,1,5,83.0188679245283,63
0.75,6,3,2,5,5,4
0.75,6,3,3,5,0,0
0.75,6,3,4,5,0,0
0.75,6,3,5,5,0,0
0.75,6,3,6,5,0,0
0.75,6,4,1,5,39,30
0.75,6,4,2,5,5,4
0.75,6,4,3,5,0,0
0.75,6,4,4,5,0,0
0.75,6,4,5,5,0,0
0.75,6,4,6,5,0,0
0,24,3,1,5,292.83305227656,0
0,24,3,2,5,321.363636363636,0
0,24,3,3,5,333.757178014766,0
0,24,3,4,5,214.79217603912,0
0,24,3,5,5,104.186413902054,0
0,24,3,6,5,4,0
0,24,4,1,5,275.928984310487,0
0,24,4,2,5,318.14381270903,0
0,24,4,3,5,236.569579288026,0
0,24,4,4,5,147.686688311688,0
0,24,4,5,5,25,0
0,24,4,6,5,5,0
0.25,24,3,1,5,277.18487394958,70
0.25,24,3,2,5,258.509771986971,65
0.25,24,3,3,5,181.846882399369,46
0.25,24,3,4,5,50,13
0.25,24,3,5,5,19,5
0.25,24,3,6,5,1,1
0.25,24,4,1,5,219.253112033195,55
0.25,24,4,2,5,264.151712887439,67
0.25,24,4,3,5,137.684729064039,35
0.25,24,4,4,5,92.5282714054927,24
0.25,24,4,5,5,4,1
0.25,24,4,6,5,0,0
0.5,24,3,1,5,157.447604790419,79
0.5,24,3,2,5,105.503512880562,53
0.5,24,3,3,5,96.8076616121309,49
0.5,24,3,4,5,52,26
0.5,24,3,5,5,1,1
0.5,24,3,6,5,0,0
0.5,24,4,1,5,174.261083743842,88
0.5,24,4,2,5,123.102040816327,62
0.5,24,4,3,5,96.6826538768985,49
0.5,24,4,4,5,3,2
0.5,24,4,5,5,1,1
0.5,24,4,6,5,0,0
0.75,24,3,1,5,33,25
0.75,24,3,2,5,51,39
0.75,24,3,3,5,2,2
0.75,24,3,4,5,0,0
0.75,24,3,5,5,0,0
0.75,24,3,6,5,0,0
0.75,24,4,1,5,41,31
0.75,24,4,2,5,22,17
0.75,24,4,3,5,0,0
0.75,24,4,4,5,0,0
0.75,24,4,5,5,0,0
0.75,24,4,6,5,0,0
0,1,5,1,5,355.27950310559,0
0,1,5,2,5,28,6
0,1,5,3,5,0,0
0,1,5,4,5,0,0
0,1,5,5,5,0,0
0,1,5,6,5,0,0
0,1,6,1,5,302.65780730897,0
0,1,6,2,5,251.354784081287,0
0,1,6,3,5,0,0
0,1,6,4,5,0,0
0,1,6,5,5,0,0
0,1,6,6,5,0,0
0.25,1,5,1,5,292.972057578323,74
0.25,1,5,2,5,12,3
0.25,1,5,3,5,0,0
0.25,1,5,4,5,0,0
0.25,1,5,5,5,0,0
0.25,1,5,6,5,0,0
0.25,1,6,1,5,296.826758147513,75
0.25,1,6,2,5,3,1
0.25,1,6,3,5,0,0
0.25,1,6,4,5,0,0
0.25,1,6,5,5,0,0
0.25,1,6,6,5,0,0
0.5,1,5,1,5,220.322847682119,111
0.5,1,5,2,5,4,0
0.5,1,5,3,5,0,0
0.5,1,5,4,5,0,0
0.5,1,5,5,5,0,0
0.5,1,5,6,5,0,0
0.5,1,6,1,5,279.575163398693,140
0.5,1,6,2,5,111.498810467883,56
0.5,1,6,3,5,0,0
0.5,1,6,4,5,0,0
0.5,1,6,5,5,0,0
0.5,1,6,6,5,0,0
0.75,1,5,1,5,38,29
0.75,1,5,2,5,0,0
0.75,1,5,3,5,0,0
0.75,1,5,4,5,0,0
0.75,1,5,5,5,0,0
0.75,1,5,6,5,0,0
0.75,1,6,1,5,15,11
0.75,1,6,2,5,0,0
0.75,1,6,3,5,0,0
0.75,1,6,4,5,0,0
0.75,1,6,5,5,0,0
0.75,1,6,6,5,0,0
0,6,5,1,5,328.648164726947,0
0,6,5,2,5,264.192708333333,0
0,6,5,3,5,217.71823681936,0
0,6,5,4,5,114.95589414595,0
0,6,5,5,5,28,0
0,6,5,6,5,1,0
0,6,6,1,5,376.807760141094,0
0,6,6,2,5,280.264279624893,0
0,6,6,3,5,63,0
0,6,6,4,5,8,0
0,6,6,5,5,0,0
0,6,6,6,5,0,0
0.25,6,5,1,5,258.693808312129,68
0.25,6,5,2,5,223.484201537148,56
0.25,6,5,3,5,4,1
0.25,6,5,4,5,2,1
0.25,6,5,5,5,0,0
0.25,6,5,6,5,0,0
0.25,6,6,1,5,258.270676691729,65
0.25,6,6,2,5,52,13
0.25,6,6,3,5,0,0
0.25,6,6,4,5,0,0
0.25,6,6,5,5,0,0
0.25,6,6,6,5,0,0
0.5,6,5,1,5,287.349397590361,144
0.5,6,5,2,5,104.98023715415,53
0.5,6,5,3,5,3,2
0.5,6,5,4,5,0,0
0.5,6,5,5,5,0,0
0.5,6,5,6,5,13,7
0.5,6,6,1,5,189.36974789916,95
0.5,6,6,2,5,141.873498799039,71
0.5,6,6,3,5,57,29
0.5,6,6,4,5,0,0
0.5,6,6,5,5,0,0
0.5,6,6,6,5,0,0
0.75,6,5,1,5,72,54
0.75,6,5,2,5,3,2
0.75,6,5,3,5,0,0
0.75,6,5,4,5,0,0
0.75,6,5,5,5,0,0
0.75,6,5,6,5,0,0
0.75,6,6,1,5,35,26
0.75,6,6,2,5,38,28
0.75,6,6,3,5,4,3
0.75,6,6,4,5,0,0
0.75,6,6,5,5,0,0
0.75,6,6,6,5,0,0
0,24,5,1,5,318.173758865248,0
0,24,5,2,5,314.827890556046,0
0,24,5,3,5,219.204737732657,0
0,24,5,4,5,173.791973791974,0
0,24,5,5,5,56,0
0,24,5,6,5,2,0
0,24,6,1,5,310.382276281494,0
0,24,6,2,5,308.575085324232,0
0,24,6,3,5,247.45409015025,0
0,24,6,4,5,217.22972972973,0
0,24,6,5,5,98.5657370517928,0
0,24,6,6,5,18,0
0.25,24,5,1,5,293.828715365239,74
0.25,24,5,2,5,234.293948126801,59
0.25,24,5,3,5,131.07494322483,33
0.25,24,5,4,5,91.8769716088328,21
0.25,24,5,5,5,1,0
0.25,24,5,6,5,0,0
0.25,24,6,1,5,274.850809889173,69
0.25,24,6,2,5,191.393786733837,48
0.25,24,6,3,5,141.826522101751,36
0.25,24,6,4,5,12,3
0.25,24,6,5,5,0,0
0.25,24,6,6,5,0,0
0.5,24,5,1,5,226.753670473083,114
0.5,24,5,2,5,125.404530744337,63
0.5,24,5,3,5,92.8798727128083,47
0.5,24,5,4,5,4,2
0.5,24,5,5,5,0,0
0.5,24,5,6,5,0,0
0.5,24,6,1,5,109.897172236504,55
0.5,24,6,2,5,167.35604217356,82
0.5,24,6,3,5,26,13
0.5,24,6,4,5,1,1
0.5,24,6,5,5,0,0
0.5,24,6,6,5,0,0
0.75,24,5,1,5,36,27
0.75,24,5,2,5,44,33
0.75,24,5,3,5,8,6
0.75,24,5,4,5,0,0
0.75,24,5,5,5,0,0
0.75,24,5,6,5,0,0
0.75,24,6,1,5,49,37
0.75,24,6,2,5,10,8
0.75,24,6,3,5,0,0
0.75,24,6,4,5,0,0
0.75,24,6,5,5,0,0
0.75,24,6,6,5,0,0
0,1,7,1,5,NA,0
0,1,7,2,5,NA,0
0,1,7,3,5,NA,0
0,1,7,4,5,NA,0
0,1,7,5,5,NA,0
0,1,7,6,5,NA,0
0,1,8,1,5,NA,0
0,1,8,2,5,NA,0
0,1,8,3,5,NA,0
0,1,8,4,5,NA,0
0,1,8,5,5,NA,0
0,1,8,6,5,NA,0
0.25,1,7,1,5,NA,12
0.25,1,7,2,5,NA,10
0.25,1,7,3,5,NA,2
0.25,1,7,4,5,NA,0
0.25,1,7,5,5,NA,0
0.25,1,7,6,5,NA,0
0.25,1,8,1,5,NA,7
0.25,1,8,2,5,NA,10
0.25,1,8,3,5,NA,0
0.25,1,8,4,5,NA,0
0.25,1,8,5,5,NA,0
0.25,1,8,6,5,NA,0
0.5,1,7,1,5,NA,10
0.5,1,7,2,5,NA,0
0.5,1,7,3,5,NA,0
0.5,1,7,4,5,NA,0
0.5,1,7,5,5,NA,0
0.5,1,7,6,5,NA,0
0.5,1,8,1,5,NA,21
0.5,1,8,2,5,NA,13
0.5,1,8,3,5,NA,14
0.5,1,8,4,5,NA,0
0.5,1,8,5,5,NA,0
0.5,1,8,6,5,NA,0
0.75,1,7,1,5,NA,5
0.75,1,7,2,5,NA,0
0.75,1,7,3,5,NA,0
0.75,1,7,4,5,NA,0
0.75,1,7,5,5,NA,0
0.75,1,7,6,5,NA,0
0.75,1,8,1,5,NA,9
0.75,1,8,2,5,NA,0
0.75,1,8,3,5,NA,0
0.75,1,8,4,5,NA,0
0.75,1,8,5,5,NA,0
0.75,1,8,6,5,NA,0
0,6,7,1,5,NA,0
0,6,7,2,5,NA,0
0,6,7,3,5,NA,0
0,6,7,4,5,NA,0
0,6,7,5,5,NA,0
0,6,7,6,5,NA,0
0,6,8,1,5,NA,0
0,6,8,2,5,NA,0
0,6,8,3,5,NA,0
0,6,8,4,5,NA,0
0,6,8,5,5,NA,0
0,6,8,6,5,NA,0
0.25,6,7,1,5,NA,13
0.25,6,7,2,5,NA,14
0.25,6,7,3,5,NA,5
0.25,6,7,4,5,NA,0
0.25,6,7,5,5,NA,0
0.25,6,7,6,5,NA,0
0.25,6,8,1,5,NA,28
0.25,6,8,2,5,NA,10
0.25,6,8,3,5,NA,3
0.25,6,8,4,5,NA,0
0.25,6,8,5,5,NA,0
0.25,6,8,6,5,NA,0
0.5,6,7,1,5,NA,9
0.5,6,7,2,5,NA,18
0.5,6,7,3,5,NA,0
0.5,6,7,4,5,NA,0
0.5,6,7,5,5,NA,0
0.5,6,7,6,5,NA,0
0.5,6,8,1,5,NA,3
0.5,6,8,2,5,NA,9
0.5,6,8,3,5,NA,1
0.5,6,8,4,5,NA,0
0.5,6,8,5,5,NA,0
0.5,6,8,6,5,NA,0
0.75,6,7,1,5,NA,27
0.75,6,7,2,5,NA,0
0.75,6,7,3,5,NA,0
0.75,6,7,4,5,NA,0
0.75,6,7,5,5,NA,0
0.75,6,7,6,5,NA,0
0.75,6,8,1,5,NA,8
0.75,6,8,2,5,NA,8
0.75,6,8,3,5,NA,0
0.75,6,8,4,5,NA,0
0.75,6,8,5,5,NA,0
0.75,6,8,6,5,NA,0
0,24,7,1,5,NA,0
0,24,7,2,5,NA,0
0,24,7,3,5,NA,0
0,24,7,4,5,NA,0
0,24,7,5,5,NA,0
0,24,7,6,5,NA,0
0,24,8,1,5,NA,0
0,24,8,2,5,NA,0
0,24,8,3,5,NA,0
0,24,8,4,5,NA,0
0,24,8,5,5,NA,0
0,24,8,6,5,NA,0
0.25,24,7,1,5,NA,10
0.25,24,7,2,5,NA,10
0.25,24,7,3,5,NA,7
0.25,24,7,4,5,NA,0
0.25,24,7,5,5,NA,0
0.25,24,7,6,5,NA,0
0.25,24,8,1,5,NA,14
0.25,24,8,2,5,NA,11
0.25,24,8,3,5,NA,7
0.25,24,8,4,5,NA,1
0.25,24,8,5,5,NA,0
0.25,24,8,6,5,NA,0
0.5,24,7,1,5,NA,3
0.5,24,7,2,5,NA,1
0.5,24,7,3,5,NA,1
0.5,24,7,4,5,NA,0
0.5,24,7,5,5,NA,0
0.5,24,7,6,5,NA,0
0.5,24,8,1,5,NA,2
0.5,24,8,2,5,NA,3
0.5,24,8,3,5,NA,3
0.5,24,8,4,5,NA,0
0.5,24,8,5,5,NA,0
0.5,24,8,6,5,NA,0
0.75,24,7,1,5,NA,5
0.75,24,7,2,5,NA,1
0.75,24,7,3,5,NA,2
0.75,24,7,4,5,NA,0
0.75,24,7,5,5,NA,0
0.75,24,7,6,5,NA,0
0.75,24,8,1,5,NA,1
0.75,24,8,2,5,NA,2
0.75,24,8,3,5,NA,0
0.75,24,8,4,5,NA,0
0.75,24,8,5,5,NA,0
0.75,24,8,6,5,NA,0
0,1,9,1,5,352.687224669603,0
0,1,9,2,5,322.914875322442,0
0,1,9,3,5,1,0
0,1,9,4,5,0,0
0,1,9,5,5,0,0
0,1,9,6,5,0,0
0,1,10,1,5,426.561085972851,0
0,1,10,2,5,161.317034700315,0
0,1,10,3,5,0,0
0,1,10,4,5,0,0
0,1,10,5,5,0,0
0,1,10,6,5,0,0
0.25,1,9,1,5,393.642921550947,99
0.25,1,9,2,5,15,4
0.25,1,9,3,5,0,0
0.25,1,9,4,5,1,0
0.25,1,9,5,5,0,0
0.25,1,9,6,5,0,0
0.25,1,10,1,5,315.00872600349,79
0.25,1,10,2,5,5,1
0.25,1,10,3,5,0,0
0.25,1,10,4,5,2,1
0.25,1,10,5,5,0,0
0.25,1,10,6,5,0,0
0.5,1,9,1,5,279.885993485342,140
0.5,1,9,2,5,5,3
0.5,1,9,3,5,0,0
0.5,1,9,4,5,0,0
0.5,1,9,5,5,0,0
0.5,1,9,6,5,0,0
0.5,1,10,1,5,330.472854640981,166
0.5,1,10,2,5,3,2
0.5,1,10,3,5,0,0
0.5,1,10,4,5,0,0
0.5,1,10,5,5,0,0
0.5,1,10,6,5,0,0
0.75,1,9,1,5,50,38
0.75,1,9,2,5,0,0
0.75,1,9,3,5,0,0
0.75,1,9,4,5,0,0
0.75,1,9,5,5,0,0
0.75,1,9,6,5,0,0
0.75,1,10,1,5,40,30
0.75,1,10,2,5,0,0
0.75,1,10,3,5,0,0
0.75,1,10,4,5,0,0
0.75,1,10,5,5,0,0
0.75,1,10,6,5,0,0
0,6,9,1,5,414.877835951134,0
0,6,9,2,5,354.015544041451,0
0,6,9,3,5,133.36006415397,0
0,6,9,4,5,16,0
0,6,9,5,5,1,0
0,6,9,6,5,0,0
0,6,10,1,5,401.759014951627,0
0,6,10,2,5,353.501280956447,0
0,6,10,3,5,357.320205479452,0
0,6,10,4,5,86.309963099631,0
0,6,10,5,5,9,0
0,6,10,6,5,1,0
0.25,6,9,1,5,347.62323943662,87
0.25,6,9,2,5,91.3888888888889,24
0.25,6,9,3,5,0,0
0.25,6,9,4,5,0,0
0.25,6,9,5,5,0,0
0.25,6,9,6,5,0,0
0.25,6,10,1,5,312.003454231434,79
0.25,6,10,2,5,58,13
0.25,6,10,3,5,3,1
0.25,6,10,4,5,1,1
0.25,6,10,5,5,0,0
0.25,6,10,6,5,0,0
0.5,6,9,1,5,322.300082440231,162
0.5,6,9,2,5,239.62962962963,120
0.5,6,9,3,5,41,21
0.5,6,9,4,5,0,0
0.5,6,9,5,5,0,0
0.5,6,9,6,5,0,0
0.5,6,10,1,5,224.226804123711,113
0.5,6,10,2,5,193.327773144287,97
0.5,6,10,3,5,39,20
0.5,6,10,4,5,2,1
0.5,6,10,5,5,0,0
0.5,6,10,6,5,0,0
0.75,6,9,1,5,97.7536793183579,74
0.75,6,9,2,5,1,14
0.75,6,9,3,5,3,3
0.75,6,9,4,5,0,0
0.75,6,9,5,5,3,3
0.75,6,9,6,5,0,0
0.75,6,10,1,5,71,54
0.75,6,10,2,5,3,3
0.75,6,10,3,5,0,0
0.75,6,10,4,5,0,0
0.75,6,10,5,5,0,0
0.75,6,10,6,5,0,0
0,24,9,1,5,494.198405668733,0
0,24,9,2,5,382.68416596105,0
0,24,9,3,5,337.825732899023,0
0,24,9,4,5,209.151973131822,0
0,24,9,5,5,63,0
0,24,9,6,5,1,0
0,24,10,1,5,413.22136089578,0
0,24,10,2,5,439.163822525597,0
0,24,10,3,5,368.548387096774,0
0,24,10,4,5,328.27903091061,0
0,24,10,5,5,69,0
0,24,10,6,5,12,0
0.25,24,9,1,5,308.111380145278,78
0.25,24,9,2,5,251.871440195281,63
0.25,24,9,3,5,219.884963023829,55
0.25,24,9,4,5,28,7
0.25,24,9,5,5,0,0
0.25,24,9,6,5,0,0
0.25,24,10,1,5,392.064180398959,99
0.25,24,10,2,5,344.268605645851,87
0.25,24,10,3,5,188.579499596449,48
0.25,24,10,4,5,16,4
0.25,24,10,5,5,0,0
0.25,24,10,6,5,0,0
0.5,24,9,1,5,247.430668841762,124
0.5,24,9,2,5,173.692810457516,87
0.5,24,9,3,5,98.4182098765432,50
0.5,24,9,4,5,6,3
0.5,24,9,5,5,4,2
0.5,24,9,6,5,0,0
0.5,24,10,1,5,282.687447346251,142
0.5,24,10,2,5,237.186742118027,111
0.5,24,10,3,5,96.9947735191638,49
0.5,24,10,4,5,4,2
0.5,24,10,5,5,0,0
0.5,24,10,6,5,0,0
0.75,24,9,1,5,26,20
0.75,24,9,2,5,14,11
0.75,24,9,3,5,0,0
0.75,24,9,4,5,0,0
0.75,24,9,5,5,0,0
0.75,24,9,6,5,0,0
0.75,24,10,1,5,20,15
0.75,24,10,2,5,2,2
0.75,24,10,3,5,0,0
0.75,24,10,4,5,0,0
0.75,24,10,5,5,0,0
0.75,24,10,6,5,0,0
0,1,1,1,6,334.234995773457,0
0,1,1,2,6,189.246401354784,0
0,1,1,3,6,0,0
0,1,1,4,6,0,0
0,1,1,5,6,0,0
0,1,1,6,6,0,0
0,1,2,1,6,281.489361702128,0
0,1,2,2,6,226.809338521401,0
0,1,2,3,6,10,0
0,1,2,4,6,1,0
0,1,2,5,6,0,0
0,1,2,6,6,0,0
0.25,1,1,1,6,308.088851634535,78
0.25,1,1,2,6,221.841155234657,56
0.25,1,1,3,6,1,1
0.25,1,1,4,6,0,0
0.25,1,1,5,6,0,0
0.25,1,1,6,6,0,0
0.25,1,2,1,6,283.90901432182,71
0.25,1,2,2,6,272.416737830914,69
0.25,1,2,3,6,10,3
0.25,1,2,4,6,0,0
0.25,1,2,5,6,0,0
0.25,1,2,6,6,0,0
0.5,1,1,1,6,167.467948717949,84
0.5,1,1,2,6,0,0
0.5,1,1,3,6,0,0
0.5,1,1,4,6,0,0
0.5,1,1,5,6,0,0
0.5,1,1,6,6,0,0
0.5,1,2,1,6,207.014809041309,104
0.5,1,2,2,6,150.904295403165,76
0.5,1,2,3,6,1,1
0.5,1,2,4,6,0,0
0.5,1,2,5,6,0,0
0.5,1,2,6,6,0,0
0.75,1,1,1,6,29,22
0.75,1,1,2,6,0,0
0.75,1,1,3,6,0,0
0.75,1,1,4,6,0,0
0.75,1,1,5,6,0,0
0.75,1,1,6,6,0,0
0.75,1,2,1,6,25,19
0.75,1,2,2,6,0,0
0.75,1,2,3,6,0,0
0.75,1,2,4,6,0,0
0.75,1,2,5,6,0,0
0.75,1,2,6,6,0,0
0,6,1,1,6,260.057708161583,0
0,6,1,2,6,288.438566552901,0
0,6,1,3,6,70,0
0,6,1,4,6,0,0
0,6,1,5,6,0,0
0,6,1,6,6,0,0
0,6,2,1,6,286.622073578595,0
0,6,2,2,6,292.487266553481,0
0,6,2,3,6,118.108326596605,0
0,6,2,4,6,0,0
0,6,2,5,6,0,0
0,6,2,6,6,0,0
